provision_id                           rank  score  determinacy
sfs-2026-1281:K12P33                   548   15.0   specific   
sfs-2016-1145:K11P9                    549   15.0   specific   
sfs-2014-821:K4P2                      550   15.0   unmarked   
sfs-2021-1171:K2P22                    551   15.0   unmarked   
sfs-2023-714:K8P2                      552   15.0   specific   
sfs-2016-188:K4P1                      553   15.0   unmarked   
sfs-2022-700:K6P8:occurrence:2         554   15.0   vague      
sfs-2017-725:K7P20                     555   15.0   unmarked   
sfs-2026-1283:K3P6                     556   15.0   vague      
sfs-2016-188:K4P4                      557   15.0   unmarked   
sfs-2018-672:K4P5                      558   15.0   specific   
sfs-2023-200:K14P22                    559   15.0   specific   
sfs-2018-672:K6P18                     560   15.0   specific   
sfs-2019-601:K4P7                      561   15.0   specific   
sfs-2016-253:K2P7                      562   15.0   specific   
sfs-2022-482:K3P10                     563   15.0   unmarked   
sfs-2018-672:K6P3                      564   15.0   unmarked   
sfs-2022-482:K7P21                     565   15.0   vague      
sfs-2018-1180:K6P5                     566   15.0   specific   
sfs-2025-400:K12P9                     567   15.0   specific   
sfs-2016-253:K6P8                      568   15.0   specific   
sfs-2019-742:K17P3                     569   15.0   specific   
sfs-2016-752:P9                        570   15.0   unmarked   
sfs-2020-151:P15                       571   15.0   specific   
sfs-2022-366:K6P6                      572   15.0   specific   
sfs-2022-367:K6P6                      573   15.0   specific   
sfs-2022-368:K7P6                      574   15.0   specific   
sfs-2026-1600:K5P6                     575   15.0   specific   
sfs-2019-601:K3P6                      576   15.0   specific   
sfs-2020-62:P8a                        577   15.0   unmarked   
sfs-2022-700:K5P18                     578   15.0   specific   
sfs-2018-672:K9P3                      579   15.0   specific   
sfs-2024-782:K2P9                      580   15.0   vague      
sfs-2021-890:K2P1                      581   15.0   vague      
sfs-2022-964:K4P17                     582   15.0   specific   
sfs-2019-742:K15P5                     583   15.0   specific   
sfs-1977-480:P8                        584   15.0   unmarked   
sfs-2023-875:K4P12g                    585   15.0   specific   
sfs-2018-672:K15P4                     586   15.0   specific   
sfs-2018-672:K16P19                    587   15.0   specific   
sfs-2018-672:K19P6                     588   15.0   unmarked   
sfs-2026-1575:K2P18                    589   15.0   unmarked   
sfs-2023-474:P13                       590   15.0   specific   
sfs-2023-875:overgang:2024-1248        591   15.0   specific   
sfs-2023-875:overgang:2025-1461        592   15.0   specific   
sfs-2019-234:K5P10                     593   15.0   unmarked   
sfs-2018-1177:K5P13                    594   15.0   specific   
sfs-2018-1384:P3                       595   15.0   specific   
sfs-2018-1138:K13P4                    596   15.0   unmarked   
sfs-2023-714:K8P3                      597   15.0   specific   
sfs-2024-945:K6P8                      598   15.0   specific   
sfs-2026-1281:K19P2                    599   15.0   specific   
sfs-2023-875:K4P12                     600   15.0   specific   
sfs-2016-1146:K6P7                     601   15.0   unmarked   
sfs-2022-260:K7P6                      602   15.0   unmarked   
sfs-2016-1145:K6P14                    603   15.0   unmarked   
sfs-2017-630:K5P3                      604   15.0   specific   
sfs-2026-1283:K3P2                     605   15.0   vague      
sfs-2023-875:K1P11                     606   15.0   unmarked   
sfs-2024-945:K8P1                      607   15.0   specific   
sfs-2018-672:K16P51                    608   15.0   unmarked   
sfs-2021-1070:P8                       609   15.0   specific   
sfs-2016-1146:K11P9                    610   15.0   specific   
sfs-2024-710:K5P22                     611   15.0   specific   
sfs-2022-365:K1P10                     612   15.0   unmarked   
sfs-2016-1108:K12P8                    613   15.0   specific   
sfs-2024-710:K5P35                     614   15.0   unmarked   
sfs-2022-700:K5P31                     615   15.0   specific   
sfs-2024-945:K4P17                     616   15.0   specific   
sfs-2024-945:K9P6                      617   15.0   unmarked   
sfs-2022-482:K3P19                     618   15.0   specific   
sfs-2015-953:P13                       619   15.0   specific   
sfs-2018-1250:P2                       620   15.0   specific   
sfs-2020-203:overgang:2020-203         621   15.0   specific   
sfs-2023-38:K4P10                      622   15.0   vague      
sfs-2018-1653:K6P14                    623   15.0   unmarked   
sfs-2024-945:K16P15                    624   15.0   unmarked   
sfs-2014-968:overgang:2020-1213        625   15.0   specific   
sfs-2018-672:K17P25                    626   15.0   vague      
sfs-2023-875:K4P12b                    627   15.0   specific   
sfs-2017-631:K2P1                      628   15.0   specific   
sfs-2015-62:K3P3                       629   15.0   specific   
sfs-2016-1013:P45                      630   15.0   specific   
sfs-2022-856:P23                       631   15.0   specific   
sfs-2026-1281:K16P8                    632   15.0   vague      
sfs-2024-945:K20P13                    633   15.0   unmarked   
sfs-2022-482:K5P31                     634   15.0   unmarked   
sfs-2022-367:K5P3                      635   15.0   specific   
sfs-2022-368:K6P3                      636   15.0   specific   
sfs-2024-710:K5P34                     637   15.0   unmarked   
sfs-2022-482:K15P9                     638   15.0   unmarked   
sfs-2018-1219:K9P7                     639   15.0   specific   
sfs-2024-945:K3P2                      640   15.0   unmarked   
sfs-2015-911:K3P2                      641   15.0   specific   
sfs-2025-1377:K7P6                     642   15.0   unmarked   
sfs-2022-700:K3P10                     643   15.0   specific   
sfs-2021-931:P10                       644   15.0   specific   
sfs-2024-945:K4P8                      645   15.0   specific   
sfs-2018-90:P10                        646   15.0   specific   
sfs-2016-1147:K14P11                   647   15.0   unmarked   
sfs-2023-38:K4P6                       648   15.0   specific   
sfs-2016-1108:K9P11                    649   15.0   specific   
sfs-2018-1250:P2:occurrence:2          650   15.0   specific   
sfs-2023-875:K3P29                     651   15.0   specific   
sfs-2026-1281:K21P3                    652   15.0   unmarked   
sfs-2022-1681:K3P1                     653   15.0   specific   
sfs-1995-584:P8                        654   15.0   specific   
sfs-2018-90:P10:occurrence:2           655   15.0   specific   
sfs-2022-482:K9P29b                    656   15.0   vague      
sfs-2017-322:P13                       657   15.0   specific   
sfs-2019-742:K10P1                     658   15.0   unmarked   
sfs-2018-672:K6P48                     659   15.0   specific   
sfs-2026-1601:K6P3                     660   15.0   specific   
sfs-2026-1011:K4P12                    661   15.0   vague      
sfs-2019-742:K10P11                    662   15.0   specific   
sfs-2019-742:K10P41                    663   15.0   specific   
sfs-2022-482:K7P34                     664   15.0   specific   
sfs-2019-742:K10P62                    665   15.0   specific   
sfs-2025-520:K3P14                     666   15.0   specific   
sfs-2017-1000:K3P36                    667   15.0   specific   
sfs-2016-752:P16g                      668   15.0   specific   
sfs-2019-742:K15P7                     669   15.0   specific   
sfs-2024-945:K20P8                     670   15.0   specific   
sfs-2018-1694:K3P2                     671   15.0   specific   
sfs-2015-315:K4P18                     672   15.0   specific   
sfs-2023-200:overgang:2023-200         673   15.0   specific   
sfs-2024-945:overgang:2024-945         674   15.0   unmarked   
sfs-1982-80:P32a                       675   14.0   specific   
sfs-2025-400:K3P4                      676   14.0   specific   
sfs-2025-95:P8                         677   14.0   specific   
sfs-2017-496:K2P3                      678   14.0   specific   
sfs-2016-1108:K1P3                     679   14.0   specific   
sfs-2026-1281:K16P10                   680   14.0   specific   
sfs-2014-421:P8                        681   14.0   specific   
sfs-2016-1108:K1P8                     682   14.0   specific   
sfs-2017-725:K13P14                    683   14.0   unmarked   
sfs-2016-392:P13                       684   14.0   unmarked   
sfs-1982-80:P33a                       685   14.0   specific   
sfs-2017-725:K5P9                      686   14.0   specific   
sfs-2023-454:P10                       687   14.0   specific   
sfs-2022-1697:K3P2                     688   14.0   specific   
sfs-1982-80:P4a                        689   14.0   specific   
sfs-2026-772:K1P2:occurrence:2         690   14.0   specific   
sfs-2018-597:K7P3                      691   14.0   specific   
sfs-2021-1117:P5                       692   14.0   unmarked   
sfs-2023-714:K5P4                      693   14.0   specific   
sfs-2023-200:K24P6                     694   14.0   specific   
sfs-2026-1283:K2P3                     695   14.0   unmarked   
sfs-2014-968:K1aP48                    696   14.0   specific   
sfs-2018-672:K8P11                     697   14.0   unmarked   
sfs-2018-672:K21P13                    698   14.0   specific   
sfs-2023-254:P27                       699   14.0   unmarked   
sfs-2023-200:K5P17                     700   14.0   specific   
sfs-2017-900:P44                       701   14.0   specific   
sfs-2023-714:K5P6                      702   14.0   specific   
